period_s,Sa_servicio_31,Sa_diseno_475,Sa_maximo_considerado_2500
4.59,0.04148148148148149,0.11851851851851854,0.1777777777777778
4.6,0.041301323251417776,0.1180037807183365,0.17700567107750476
4.61,0.04112233614560443,0.11749238898744123,0.17623858348116184
4.62,0.04094451003541912,0.11698431438691179,0.17547647158036767
4.63,0.04076783490150162,0.11647952829000463,0.17471929243500695
4.64,0.04059230083234245,0.1159780023781213,0.17396700356718195
4.65,0.04041789802289281,0.11547970863683663,0.17321956295525492
4.66,0.0402446167731953,0.11498461935198659,0.1724769290279799
4.67,0.04007244748703512,0.11449270710581462,0.17173906065872194
4.68,0.03990138067061144,0.11400394477317556,0.17100591715976335
4.69,0.039731406931228716,0.11351830551779633,0.1702774582766945
4.7,0.03956251697600723,0.1130357627885921,0.16955364418288815
4.71,0.039394701610613,0.11255629031603716,0.16883443547405574
4.72,0.03922795173800632,0.1120798621085895,0.16811979316288425
4.73,0.03906225835720893,0.11160645244916839,0.1674096786737526
4.74,0.03889761256208941,0.11113603589168403,0.16670405383752604
4.75,0.038734005540166205,0.11066858725761773,0.1660028808864266
4.76,0.03857142857142857,0.11020408163265306,0.1653061224489796
4.77,0.03840987302717456,0.1097424943633559,0.16461374154503383
4.78,0.03824933036886609,0.10928380105390312,0.16392570158085468
4.79,0.038089792147000756,0.10882797756285931,0.16324196634428895
4.8,0.03793125,0.10837500000000001,0.16256250000000003
4.81,0.03777369565311354,0.10792484472318155,0.16188726708477233
4.82,0.037617120917339576,0.10747748833525593,0.1612162325028839
4.83,0.037461517688360785,0.10703290768103083,0.16054936152154625
4.84,0.037306877945495524,0.10659107984427293,0.1598866197664094
4.85,0.03715319375066426,0.10615198214475503,0.15922797321713256
4.86,0.037000457247370826,0.10571559213534522,0.15857338820301783
4.87,0.03684866065969836,0.10528188759913816,0.15792283139870725
4.88,0.036697796291319536,0.10485084654662725,0.1572762698199409
4.89,0.03654785652452107,0.10442244721291734,0.15663367081937601
4.9,0.03639883381924198,0.10399666805497708,0.1559950020824656
4.91,0.036250720712125796,0.10357348774893085,0.1553602316233963
4.92,0.03610350981558596,0.10315288518738847,0.1547293277810827
4.93,0.03595719381688466,0.10273483947681333,0.15410225921522
4.94,0.035811765477224665,0.10231932993492762,0.15347899490239142
4.95,0.03566721763085399,0.10190633608815426,0.1528595041322314
4.96,0.03552354318418314,0.10149583766909469,0.15224375650364202
4.97,0.035380735114914845,0.10108781461404241,0.1516317219210636
4.98,0.035238786471185946,0.10068224706053128,0.1510233705907969
4.99,0.0350976903707214,0.10027911534491829,0.15041867301737744
5.0,0.03495744,0.0998784,0.1498176
