case_id,step,strain,stress_mpa,tangent_mpa,branch,loading_direction,stress_state,reversal,in_domain,failed,compression_policy,ultimate_strain,current_R,xi,source,calibration_status,source_location,warnings
COL75X75FC28MPa,81,0.0018999999999999998,83.83187903883362,197235.32595429715,menegotto_pinto_transition,negative,tension,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,82,0.0018,64.14267868143554,196527.70219355787,menegotto_pinto_transition,negative,tension,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,83,0.0017000000000000001,44.53079581720351,195686.34024927998,menegotto_pinto_transition,negative,tension,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,84,0.0015999999999999999,25.010404822563032,194695.1381293259,menegotto_pinto_transition,negative,tension,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,85,0.0015,5.597313655329799,193537.56658125835,menegotto_pinto_transition,negative,tension,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,86,0.0013999999999999998,-13.691006398842035,192196.9373694456,menegotto_pinto_transition,negative,compression,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,87,0.0013,-32.835420421498554,190656.7238274666,menegotto_pinto_transition,negative,compression,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,88,0.0012000000000000001,-51.815164181368516,188900.9323432514,menegotto_pinto_transition,negative,compression,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,89,0.0010999999999999998,-70.60791797993721,186914.5203635324,menegotto_pinto_transition,negative,compression,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,90,0.001,-89.18992430504107,184683.852886118,menegotto_pinto_transition,negative,compression,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
